"1854354 ONTARIO LTD" "43 JELLICO CRES" "BRAMPTON" " " "L6S3H7" "4168898592"
"WIN FOREX CONSULTING INC." "33 CITY CENTRE DRIVE UNIT 361" "MISSISSAUGA" " " "L5B 2N5" "4164147098"
" " "7837 120A ST UNIT 212" "SURREY" " " "V3W0W9" "6045373666"
"VANFOREX CURRENCY EXCHANGE LTD." "131 WATER ST. UNIT 216" "VANCOUVER" " " "V6B4M3" "7788364981"
"BIZCHEQUE REDEMPTION SERVICES LIMITED" "10 FOUR SEASONS PL SUITE 1000" "ETOBICOKE" " " "M9B6H7" "4166495741"
"RAVROOP ENTERPRISES LIMITED" "UNIT 104 10663 KIN GEORGE BLVD" "SURREY" " " "V3T 2X6" "6049308667"
"CHH FINANCIAL GROUP LTD" "UNIT 221 4940 NO.3 RD" "RICHMOND" " " "V6X 3A5" "6042331303"
"MOBIVI INC" "7012 PLAZA ST-HUBERT - SUITE 103" "MONTREAL" " " "H2S2M9" "5145628681"
"4SURE LOANS INC." "51 OGLEVIE DRIVE" "WHITBY" " " "L1R 2Y5" "6479232648"
"YUFENG FINANCIAL LTD" "UNIT 602  - 6081 NO. 3 RD" "RICHMOND" " " "V6Y 2B2" "7785883636"
"CHANGE INSTA QUEBEC INC." "5610 BOUL. LEGER" "MONTREAL-NORD" " " "H1G1K3" "5143247474"
"KITSILANO ENTERPRISES LTD" "2807- 1328 PENDER ST W" "VANCOUVER" " " "V6E4T1" "7788812466"
"MONEY POWER CORP" "500 LAWRENCE AVE W" "NORTH YORK" " " "M6A 1A1" "4167873693"
"7914334 CANADA INC." "105 DUNDAS ST W" "MISSISSAUGA" " " "L5B 1H8" "9055668953"
"ALFA FINANCE INC." "UNIT 404, 767 PARKLAND DRIVE" "HALIFAX" " " "B3S 1T1" "9024054752"
"BEHROAD BUSINESS & SETTLEMENT SERVICES LTD." "592 BEDFORD HIGHWAY, UNIT 2" "HALIFAX" " " "B3M2L8" "9024434458"
" " "UNIT 305 - 45  CUMMER AVE." "NORTH YORK" " " "M2M0A1" "4162249959"
"IRCA IMPEX LTD" "UNIT 301 4665 YONGE ST" "TORONTO" " " "M2N 0B4" "4169019702"
"2294235 ONTARIO INC." "5743 VICTORIA AVE" "NIAGARA FALLS" " " "L2G 3L6" "9053561151"
"SURREY BULLION & FOREIGN EXCHANGE INC." "109-12827 76 AVE" "SURREY" " " "V3W2V3" "6045034653"
"2294073 ONTARIO INC" "347 LAKESHORE RD E" "MISSISSAUGA" " " "L5G 1H6" "9052714242"
"MMD GLOBAL PROCESSING ULC" "SUITE 170, 422 RICHARDS ST." "VANCOUVER" " " "V6B 2Z4" "7026300104"
"LEBLANC IMPORT-EXPORT LTD." "1971B ROUTE 950" "PETIT-CAP" " " "E4N2H4" "5065771818"
"CANA FOREX INC." "UNIT 215 2323 32 AVENUE NE" "CALGARY" " " "T2E6Z3" "4036806786"
"SUN MERCHANT TRADERS LTD" "PO BOX 7751" "DRAYTON VALLEY" " " "T7A1S8" "7806212189"
"CANADIAN FILIPINO XCHANGE LIMITED" "135 HILLCREST AVE APT 201" "MISSISSAUGA" " " "L5B 4B1" "4168048081"
"CANADIAN NATIONAL FOREIGN EXCHANGE INC." "1121 AVENUE D NORTH,  SUITE 9" "SASKATOON" " " "S7L 1N7" "3069995150"
"D. LEBLANC TRADING LTEE/LTD." "1971 B ROUTE 950" "PETIT-CAP" " " "E4N2H4" "5065771818"
"AJS THE GROCERY INC." "UNIT 12 42 BRONTE ST S" "MILTON" " " "L9T 5A8" "9058788829"
"LUCKY MONEY, INC." "1028 MISSION ST" "SAN FRANCISCO" " " "94103" "4158648367"
"ADAM'S EXPRESS INC." "10719 107 AVE NW" "EDMONTON" " " "T5H0W6" "7806952492"
"CINAKO INC." "53 HOPPER ST" "MONCTON" " " "E1C8Y2" "5068001415"
"BC FOREX INC" "UNIT 209 - 10230 152ND ST" "SURREY" " " "V3R 6N7" "6045832224"
"AGRINATURAL CANADA INC." "6121 YONGE STREET" "TORONTO" " " "M2M3W2" "4168900664"
"CITY TRADING ENTERPRISES LTD." "2355 MATHERS AVE" "WEST VANCOUVER" " " "V7V 2H7" "6047824452"
"SCOTHILL BULLION & CURRENCY EXCHANGE LTD." "9369 120TH ST" "DELTA" " " "V4C 6R9" "6044920909"
"EZIPPS LTD" "113 NORTHOLT CRES" "MARKHAM" " " "L3R6N8" "4168862247"
" " "1390 SAINTE-CATHERINE ST W" "MONTREAL" " " "H3G 1P8" "5142828465"
"DATONG FINANCIAL INC." "UNIT# 1B1, 4675 STEELES AVE EAST" "SCARBOROUGH" " " "M1V 4S5" "6478186672"
"MOTABAR MONEY EXCHANGE" "6120A YONGE ST UNIT 211" "NORTH YORK" " " "M2M 3W7" "6473005153"
" " "47 GENERATION BLVD, UNIT 10, APT 305" "SCARBOROUGH" " " "M1B 2K5" "6479865891"
"EMPIRE CURRENCY EXCHANGE LTD." "10090 152 ST. UNIT 301" "SURREY" " " "V3R 8X8" "7785527371"
"9251-4868 QUEBEC INC." "9543 GOUIN WEST" "PIERREFONDS" " " "H8Y1R2" "5149990006"
"1457451 ALBERTA LTD." "68 KING ST E" "HAMILTON" " " "L8N1A6" "2893895777"
"CRYSTAL CURRENCY EXCHANGE INC" "4500 KINGSWAY SUITE 1231" "BURNABY" " " "V5H2A9" "6044338003"
"3NITYLABS INC" "9910 104 STREET NW SUITE 1002" "EDMONTON" " " "T5K0Z4" "5877832000"
"NEEK INC." "16 RIDEAU DRIVE" "RICHMOND HILL" " " "L4B4P5" "9055970666"
" " "7176 ST. HUBERT" "MONTREAL" " " "H2R2N1" "5142461828"
"1630497 ALBERTA INC" "UNIT 230  7 WESTWINDS CRESCENT NE" "CALGARY" " " "T3J 5H2" "4034563030"
"WA FOREIGN EXCHANGE LIMITED" "47-49 PARK ROYAL ROAD" "LONDON" " " "NW10 7LQ" "00447899684645"
"7969716 CANADA INC." "5425 YONGE STREET" "NORTH YORK" " " "M2N5R6" "6473502140"
"RTY FINANCIAL LTD." "2220-8260 WESTMINSTER HWY" "RICHMOND" " " "V6X3Y2" "6046396006"
" " "227A - 1433 LONSDALE AVE" "NORTH VANCOUVER" " " "V7M2H9" "6047009909"
"ROSE EXCHANGE AND TRADING INC." "28551 WILLINGDON HEIGHTS" "BURNABY" " " "V5C6J4" "6047201876"
"YAS FINANCIAL & TRADING INC" "9D 7398 YONGE STREET" "THORNHILL" " " "L4J8J1" "9057091234"
"ATLANTIC CURRENCY EXCHANGE LTD" "885 BEACONSFIELD RD" "NORTH VANCOUVER" " " "V7R 1S7" "6045371884"
"VOLUUM INC." "101 MAIN BLVD" "SHERWOOD PARK" " " "T8A 2H1" "8779784678"
"ENTRUST MONEY EXPRESS INC." "1800 BANK STREET, SUITE 20" "OTTAWA" " " "K1V 0W3" "6135234949"
"HITEX CANADA INC" "22 BELINDA COURT" "RICHMOND HILL" " " "L4C8R6" "4165209698"
"2300678 ONTARIO INC" "UNIT 6A 700 BALMORAL DR" "BRAMPTON" " " "L6T1X2" "6478532969"
"GAMMA KEY SERVICES INC." "5635 YONGE STREET, SUITE 203" "TORONTO" " " "M2M3S9" "4162279815"
"CASPIAN CURRENCY EXCHANGE & TRADING LTD" "1787 GARDEN AVE" "NORTH VANCOUVER" " " "V7P3A6" "6049909954"
"MERCANTILE METALS INC" "6167 PASCAL STREET" "MONTREAL-NORD" " " "H1G 1T2" "5145896171"
"MAPLE INTERNATIONAL CURRENCY INC." "5215 FINCH AVE E, UNIT 114" "SCARBOROUGH" " " "M1S0C2" "4163353100"
"KABAYAN FILIPINO STORE ON 66TH INC." "4202A 66TH ST NW" "EDMONTON" " " "T6K 4A2" "7804137001"
" " "4661 AVE VAN HORNE, SUITE 4" "MONTREAL" " " "H3W 1H9" "5147317450"
"9251-9552 QUEBEC INC" "1435 RUE STANLEY" "MONTREAL" " " "H3A1P4" "5142846636"
"SHIM GROUP INC" "10159  YONGE ST" "RICHMOND HILL" " " "L4C1T5" "9055082580"
"CAN-INDIA MONEY EXCHANGE LTD." "9050 PRINCE CHIRLES BOULVARD" "SURREY" " " "V3B 1R5" "7782459996"
" " "2448 MAIN STREET" "VANCOUVER" " " "V5T3E2" "6048741400"
"JIE TONG INTERNATIONAL INC." "4675 STEELES AVE E" "TORONTO" " " "M1V 4S5" "6478896577"
"KELSO INTERNATIONAL CORPORTION" "6-470 KING STREET WEST, #786" "OSHAWA" " " "L1J2K9" "9059223858"
" " "7310 FREDERICK AVE" "BURNABY" " " "V5J 3Y2" "6044316773"
"SUNJUNE INC." "A5, 4300 STEELES AVENUE E" "MARKHAM" " " "L3R0Y5" "8882167321"
"CURRENCY HOUSE INC" "345 ADELAIDE STREET WEST" "TORONTO" " " "M5V1R5" "4165911196"
"CURRENCY EXCHANGE INTERNATIONAL OF CANADA CORP." "390 BAY STREET, SUITE 700" "TORONTO" " " "M5H 2Y2" "4164799055"
"2303257 ONTARIO LTD." "1747 ALBION ROAD UNIT #3" "ETOBICOKE" " " "M9V1C3" "4167594466"
"WORLD FIRST USA INC." "206 E. 9TH STREET, SUITE 1900" "AUSTIN" " " "78701" "7372094009"
"JUBA EXPRESS INC" "102-4202 17 AVE SE" "CALGARY" " " "T2A 0T2" "4162414475"
"EGLOBAL INC." "105 DUNDAS STREET WEST" "MISSISSAUGA" " " "L5B1H8" "9055668953"
"ZACCARIA CONSULTANTS INC." "720 SPADINA AVE SUITE 510" "TORONTO" " " "M5S2T9" "4163334005"
" " "124 WEST 15TH STREET" "NORTH VANCOUVER" " " "V7M 1R5" "7783732848"
"1862321 ONTARIO INC" "36 CAMDEN DRIVE" "CONCORD" " " "L4K 5S7" "6472809917"
"ITC INVOICE TO CASH INC" "2600 SKYMARK AVE BLG 3, UNIT 103" "MISSISSAUGA" " " "L4W 5B2" "9056141940"
" " "145 EAST BROADWAY" "VANCOUVER" " " "V5T1W1" "6048740679"
"HAMLET FOREIGN EXCHANGE SERVICES INC." "412-109 JAMESON AVE" "TORONTO" " " "M6K2X2" "6473794789"
"ARGAB REMIT INC." "6600 TRANS-CANADA HIGHWAY, SUITE 750" "POINTE-CLAIRE" " " "H9R 4S2" "5149072662"
" " "2480 EGLINTON AVE W APT 810" "YORK" " " "M6M 5G9 " "4164569577"
"1035596 ALBERTA LTD" "1771 WEST EDMONTON MALL 8882 170TH STREET" "EDMONTON" " " "T5T 1J8" "7804897779"
"TRIPLE B" "6338 VICTORIA AVE. SUITE NO. 4" "MONTREAL" " " "H3W 2S5" "5147317450"
"HONG LAN SERVICES INC." "9113 BOLSA AVE SUITE 122" "WESTMINSTER" " " "92683" "7146974055"
"JKG FINANCIAL SERVICES INC" "SUITE 262 - 7025 TOMKEN RD" "MISSISSAUGA" " " "L5S 1R6" "6479635474"
"LAPARKAN TRADING LIMITED" "5250 FINCH AVE E, UNIT 13/14" "SCARBOROUGH" " " "M1S 5A5" "4162924370"
"AMIR CURRENCY EXCHANGE INC" "91 DEEP DENE PL" "WEST VANCOUVER" " " "V7S 1A3" "7788372677"
" " "589B YONGE STREET" "TORONTO" " " "M4Y 1Z4" "4168785282"
"HORIZON FINANCIAL CORP." "17-2325 HURONTARIO STREET" "MISSISSAUGA" " " "L5A4C7" "9052906083"
"MAANDEEQ EXPRESS AND EXCHANGE INC." "103-380 TERMINAL AVE" "OTTAWA" " " "K1G 0Z3" "6138828080"
" " "5030 FAIRWIND DRIVE" "MISSISSAUGA" " " "L5R3P8" "6474576267"
"INTERNATIONAL FINANCIAL EMPIRE LTD" "3933 14 IÈME RUE" "LAVAL" " " "H7R2S1" "5142938325"
"2297970 ONTARIO INC." "1110 FINCH AVENUE WEST" "NORTH YORK" " " "M3J2T2" "6472038301"
"BUREAU DE CHANGE PRIMEX INC." "1045 ST-VIATEUR AVE" "MONTREAL" " " "H2V1Y4" "5147756419"
" " "857-400 WEBB PLACE" "WINNIPEG" " " "R3B3J3" "2042290303"
" " "2419 1 AVE NW" "CALGARY" " " "T2N 0C1" "4032702274"
"ATLAS BULLION AND CURRENCY EXCHANGE LTD" "202-828 HARBOURSIDE DRIVE" "NORTH VANCOUVER" " " "V7P3R9" "6044405070"
" " "194 GORE PLACE" "REGINA" " " "S4T7S4" "3065462729"
"NCRYPT FINANCIAL CORP." "915-1045 HOWE STREET" "VANCOUVER" " " "V6Z2A9" "6045686207"
"YAVADE LTD" "14-30 EGLINTON AVE WEST UNIT 111" "MISSISSSAUGA" " " "L5R0C1" "6479942979"
"A.E. GLOBAL FINANCIAL SERVICES INC." "208-370 STEELS AVE WEST" "VAGHAN" " " "L4J6X1" "4168327176"
"9197-3974 QUEBEC INC" "2975 RUE HOCHELAGA" "MONTREAL" " " "H1W 1G1" "5144094736"
" " "2613 EGLINTON AVE EAST UNIT 1" "SCARBOROUGH" " " "M1K2S2" "4168176573"
"OK REMESSAS LTD" "1315 DUNDAS STREET WEST" "TORONTO" " " "M6J1X8" "6473512906"
"FIDDLEHEAD INVESTMENTS INC." "5237 SUMMERLIN COMMONS BLVD, SUITE 220" "FORT MYERS" " " "33907" "2392752160"
"POLAR AURORA CORP." " " " " " " " " "4162689175"
"1192530 ONTARIO INC." "BAZAR NESHTIMAN" "ERBIL" " " "N6C 3C2" "5196191066"
"6990657 CANADA LIMITED" "60 BRISTOL ROAD EAST, SUITE 303" "MISSISSAUGA" " " "L4Z 3K8" "4168368132"
"VYGA FOREX CORPORATION" "857-400 WEBB PLACE" "WINNIPEG" " " "R3B3J3" "2042290303"
"CHARLIE'S CURRENCY EXCHANGE LTD" "827 GRANVILLE LTD" "VANCOUVER" " " "V6Z1K7" "6046882500"
"GLOBAL HEDGING CORP." "UNIT 526 50 GERRARD ST EAST" "TORONTO" " " "M5B 1J6" "3478816500"
"ACTIVATE FX INC." "132 MAMMOTH HALL TRAIL" "SCARBOROUGH" " " "M1B1P9" "4165793786"
" " "888 DE L'EGLISE ST" "VERDUN" " " "H4G 2N2" "5142254179"
"USCANADA EXCHANGE LTD" "135 RESURRECTION DR" "KITCHENER" " " "N2N 3H1" "6474283060"
"KIAN INTERNATIONAL TRADING INC." "6126 YONGE STREET" "TORONTO" " " "M2M 3W7" "4168937371"
"WORLD FIRST UK LIMITED" "21-24 MILLBANK" "LONDON" " " "SW1P4QP" "7372094009"
"ABS-CBN CANADA REMITTANCE INC." "757 WARDEN AVE" "SCARBOROUGH" " " "M1L4B5" "4166011886"
"MIDTOWN CASH N GO INC." "UNIT 5 - 8 MIDTOWN DR." "OSHAWA" " " "L1J3Z7" "6478954000"
"1718590 ONTARIO INC." "240 SPARKS ST., C1-ATRIUM" "OTTAWA" " " "K1P6C9" "6135965505"
" " "110 UDVARI CRESCENT" "KITCHENER" " " "N2N0A2" "2266471585"
"CHEENA FOREIGN EXCHANGE INC." "44 CASTLEHILL" "MAPLE" " " "L6A 1N8" "9053038996"
"SUDALINK INC." "#202 432 HUNTSVILLE CRES NW" "CALGARY" " " "T2K5E1" "4036806671"
"FOREXNORTH ENTERPRISES INC." "3843 - 154 STREET" "SURREY" " " "V3S0V3" "6048071342"
"MULTIPLE CURRENCY EXCHANGE LTD." "109 - 12827 - 76TH AVENUE" "SURREY" " " "V3W2V3" "6045033650"
"SHEL-EL INTERNATIONAL INC." "146 ROYAL PALM DR." "THORNHILL" " " "L4J8K1" "4162194054"
"9259-5222 QUEBEC INC" "2051A SAINT DENIS ST" "MONTREAL" " " "H2X 3K8" "5145940788"
"RE-GENESIS FUND LTD" "500 ST MARTIN BLVD W SUITE 550" "LAVAL" " " "H7M3Y2" "5145896171"
"BORDER CITY STORAGE LIMITED" "1019 ELLIOTT ST W" "WINDSOR" " " "N9A 5Z8" "5192545134"
"TAYPE INTERNATIONAL BUSINESS SERVICES INC." "888 DE L'EGLISE ST" "VERDUN" " " "H4G 2N2" "5142254179"
"QUICKXCHANGE CURRENCY SERVICES INC." "10265 YONGE STREET, UNIT B" "RICHMOND HILL" " " "L4C 4Y7" "4166281020"
"MOBICASH SOLUTIONS INC." "175 COMMERCE VALLEY DR. WEST SUITE 310" "THORNHILL" " " "L3T 7P6" "9057633001"
"ATABEY TOUR TRAVEL CORP." "10 FOUR SEASONS PLACE SUITE 1000" "TORONTO" " " "M9B 6H7" "6047579676"
"9259-7731 QUÉBEC INC." "1172 SAINTE-CATHERINE OUEST" "MONTREAL" " " "H3B 1K1" "5148757479"
"2320504 ONTARIO LIMITED" "187 ASCALON DR" "MAPLE" " " "L6A 0M8" "2048904811"
" " "57-199 WESTWOOD ROAD" "GUELPH" " " "N1H 7S1" "5199934312"
"ALPHATRADE INC." "1729 BANK STREET, UNIT 210" "OTTAWA" " " "K1V7Z5" "6132602338"
"ACCESS BETTER CARE & CONSULTATION INC." "SUITE NO. P300 -  1370 DON MILLS ROAD" "TORONTO" " " "M3B3N7" "4166453027"
"FIRST TRANSFER INC." "100, 111  5 AVE SW,  SUITE 333" "CALGARY" " " "T2P3Y6" "8006501307"
" " "4 - 11746 GROAT RD" "EDMONTON" " " "T5M 3K5" "7807078547"
"SILVER UNION FINANCIAL INC" "520 6TH ST" "NEW WESTMINSTER" " " "V3L 3B4" "6045203423"
"DEX INTERNATIONAL LTD" "UNIT 209 - 10230 152ND ST" "SURREY," " " "V3R6N7" "447919941313"
"HENG SHENG FINANCIAL PARTY LTD." "1425-4540 NO. 3 ROAD" "RICHMOND" " " "V6X 4E4" "6046448387"
" " "852 RUNDLECAIRN WAY NE" "CALGARY" " " "T1Y 2R7" "4039788219"
"8118779 CANADA INC" "73 COLLISTON CRESCENT" "OTTAWA" " " "K1V 2J6" "6138665097"
"BOOMERANG FOOD INC" "6120A YONGE ST UNIT 211" "NORTH YORK" " " "M2M 3W7" "6473005153"
" " "303 - 5975 AVENUE AUTHION" "MONTRÉAL" " " "H1M 2W3" "5143516931"
"GASTOWN COLLECTABLE INC." "525 PENDER ST. W" "VANCOUVER" " " "V6B 1V5" "6046472274"
"0938100 B.C. LTD." "819 DAVIE ST" "VANCOUVER" " " "V6Z 1B7" "6047622052"
"MON-EX TRADING LTD" "56 DUNDAS ST W" "MISSISSAUGA" " " "L5B1H3" "9052680100"
"BENHO GOLD & FX-TRADE CENTER" "UNIT #117-5215 FINCH AVEUE EAST" "TORONTO" " " "M1S 0C2" "4168453814"
"STARLET TELECOM INC." "544 JARRY ST WEST" "MONTREAL" " " "H3N 1E9" "5143136757"
"GRANITE TOWER CAPITAL INC." "324 TRADERS BOULVARD EAST, SUITE 200" "MISSISSAUGA" " " "L4Z 1W7" "9053662551"
"SEAFORTH FINANCIAL INC." "18 KING STREET EAST, SUITE 900" "TORONTO" " " "M5C 1C4" "4165044100"
"2182459 ONTARIO INC." "289 FINCH AVENUE WEST" "TORONTO" " " "M2R 1N2" "6474033715"
"MIDNIMO FINANCIAL GROUP INC." "60 PAVANE LINKWAY, UNIT 711" "TORONTO" " " "M3C 1A1" "6473424737"
" " "75 COLBOURNE DR" "WINNIPEG" " " "R3Y 0K6" "2048998079"
"RK EMPIRE LTD." "1692 JANE STREET" "TORONTO" " " "M9N 2S4" "4168454964"
"BONPRAIRIE GROUP INC." "15828 100 STREET NW" "EDMONTON" " " "T5X 4E4" "7802312870"
"AKAL FOREIGN EXCHANGE INC." "201-4851 WESTWINDS DRIVE NE" "CALGARY" " " "T3J 4L4" "4039757027"
"PAYMOBILE (ONTARIO) LTD." "244 GALAXY BLVD" "TORONTO" " " "M9W 5R8" "4167678920"
"8180881 CANADA INC" "161 CHIPWOOD CRES" "NORTH YORK" " " "M2J 3X6" "4169038868"
"THRESHOLD FINANCIAL TECHNOLOGIES INC." "3269 AMERICAN DRIVE" "MISSISSAUGA" " " "L4V 1V4" "9054612956"
"MIZAN EXPRESS" "12250 205B STREET" "MAPLERIDGE" " " "V2X 2N6" "6048313599"
"9261-8875 QUÉBEC INC." "2087 RUE GUY" "MONTREAL" " " "H3H2L9" "5143940804"
"TORONTO MONEY EXCHANGE INC." "501- 2200 ROCHE COURT" "MISSISSAUGA" " " "L5K 3Z6" "6479639556"
"CANADA MONEY EXCHANGE INC." "501- 2200 ROCHE COURT" "MISSISSAUGA" " " "L5K 3Z6" "6479639556"
"VMONEY FINANCIAL TECHNOLOGY INC." "125A - 1030 DENMAN STREET" "VANCOUVER" " " "V6G 2M6" "6049018287"
"BIGG BOSS TRADING & FOREIGN EXCHANGE INC." "197 WILKINSON RD SUITE 9" "BRAMPTON" " " "L6T5E3" "6478587850"
"AL-WASSI TRADERS INC." "6 BRACKENRIDGE STEET" "AJAX" " " "L1Z 1S4" "4169965911"
"METRO NIK TRADING AND FINANCIAL SERVICES LIMITED" "56A DUNDAS STREET WEST" "MISSISSAUGA" " " "L5B 1H3" "6479851970"
"ESSENTIALPESA TRANSFERS LTD" "6- 4522 GORDON POINT DRIVE" "VICTORIA" " " "V8N6L4" "2505929887"
"9261-6077 QUÉBEC INC." "370A RUE JEAN TALON E" "MONTRÉAL" " " "H2R 1T3" "5142799604"
"EARTHPORTFX" "140 ALDERSGATE STREET" "LONDON" " " "EC1A 4HY" "02075940533"
"1775487 ONTARIO INC." "1523 PHARMACY AVE" "SCARBOROUGH" " " "M1R2K1" "6477021995"
"RBF FOREXWIT CURRENCY EXCHANGE INC." "1110 - 8181 CAMBIE ROAD" "RICHMOND" " " "V6X3X9" "7782395219"
"KORDLYN HOLDINGS INC." "550 CALDER DR" "POINT ROBERTS" " " "98281" "3609450653"
" " "790 DAVENPORT ROAD" "TORONTO" " " "M6G2B3" "2898183766"
"AGRANI REMITTANCE HOUSE CANADA INC." "2978 DANFORTH AVE, UNIT-2" "TORONTO" " " "M4C1M6" "4165517348"
"1525104 ALBERTA LTD" "200- 5970 CENTRE ST SE" "CALGARY" " " "T2H0C1" "4039927295"
"PYRAMID CURRENCY EXCHANGE LTD." "UNIT 171-5951 MINORU BLVD" "RICHMOND" " " "V6X4B1" "6042441000"
"AMAL EXPRESS EDMONTON LTD." "10603 107 AVE NW UNIT 2" "EDMONTON" " " "T5H0W5" "7804981666"
"9245-9205 QUÉBEC INC." "7082 RUE ST-HUBERT" "MONTRÉAL" " " "H2S2M9" "5142775595"
" " "18-788 SHAWNEE RD" "VICTORIA" " " "V8Z 6M9" "2508186228"
" " "220 WELLINGTON ST N" "HAMILTON" " " "L8L5A8" "9055218966"
"VALIMAGIC INC." "672 JANE STREET" "TORONTO" " " "M6N 4A7" "6479711261"
"M-EXPRESS FINANCIAL GROUP LTD" "213 4800 #3 ROAD" "RICHMOND" " " "V6X2A7" "7788726611"
"ESEEDGROUP INCORPORATED" "4805 48 ST," "RED DEER" " " "T4N1S6" "6473308202"
"FAIRVIEW ASSESSMENT INC." "3355 HURONTARIO ST UNIT 06" "MISSISSAUGA" " " "L5A4E7" "9052766639"
"KAVEH GENERAL TRADING INC." "2 CLAIRTRELL ROAD SUITE 121" "TORONTO" " " "M2N7H5" "4168279292"
"KABAYAN REMITTANCE INC." "4731 VAN HORNE MONTREAL QUEBEC" "MONTREAL" " " "H3W1H8" "5143429665"
"2338039 ONTARIO INC." "6 BAYEL CRESCENT" "RICHMOND HILL" " " "L4S 1C2" "4164776099"
"RHONROSE FAST REMITTANCE INC" "8 GLEN WATFORD DRIVE, UNIT G76" "TORONTO" " " "M1S 2C1" "4164572816"
"TRANSATLANTIC VENTURE CORP." "1416 - 10 WILLOWRIDGE ROAD" "TORONTO" " " "M9R3Y8" "6477834007"
"DHILLON MONEY EXCHANGE &TRAVEL LTD" "258 EAGLEMERE DRIVE" "WINNIPEG" " " "R2K 4E6" "2049601544"
"HSY EXPRESS INC." "1717 - 60 SOUTH TOWN CENTER BLVD" "MARKHAM" " " "L6G0C5" "6475001566"
"0948901 B.C. LTD." "2621 PALMERSTON AVE" "WEST VANCOUVER" " " "V7V2W7" "6047160083"
"BASANT FOREX LTD." "UNIT 397 - 8148 - 128TH STREET" "SURREY" " " "V3W1R1" "6043140000"
"TCF TRANSFER SERVICES LTD" "34 ALDERBROOK PLACE" "BOLTON" " " "L7E1V3" "9055813752"
"MACH IT SYSTEMS INC." "402-260 SPADINA AVE." "TORONTO" " " "M5T 2E4" "4165676913"
"CHOICE MINTAGE COIN CORP." "1425 -4540 NO.3 RD" "RICHMOND" " " "V6X 4E4" "6042329163"
"PAYMENEX CANADA INC." "118 TANDRIDGE CRES" "TORONTO" " " "M9W5N9" "4168035377"
"2153611 ONTARIO LTD." "161 DAVIS DRIVE UNIT 5" "NEWMARKET" " " "L3Y 2N3" "9058305088"
"SWAPFOREX LIMITED" "UNIT 301 -668 WEST 16TH AVENUE" "VANCOUVER" " " "V5Z 1S6" "7789858094"
"NIBAL CURRENCY EXCHANGE INC." "833 PRESTON MANOR DRIVE" "MISSISSAUGA" " " "L5V 2L7" "6479964945"
"7802617 CANADA INC." "4179 RUE JARRY E" "MONTREAL" " " "H1Z2H5" "5147299888"
"VANCOUVER PROSPERITY FINANCIAL LTD" "ROOM 2006 - 1155 THE HIGH ST" "COQUITLAM" " " "V3B7W4" "6048423903"
"2264188 ONTARIO INC." "UNIT 1 -126 BIRDGE ST" "BRADFORD" " " "L3Z3H2" "9057752274"
"FIL PAK MONEY BIZ INC." "21 DAWES ROAD" "BRAMPTON" " " "L6X0R8" "4162543359"
"F & F FUND GROUP LTD." "10097 YONGE STREET,UNIT 7" "RICHMOND HILL" " " "L4C1T7" "9052379050"
"LMB TRADING INC." "UNIT 1107 10 MUIRHEAD RD" "NORTH YORK" " " "M2J4P9" "6474059573"
"1872605 ONTARIO INC." "1544 JANE STREET" "TORONTO" " " "M9N 2R5" "6477482334"
"PEACE BRIDGE DUTY FREE INC." "1 PEACE BRIDGE PLAZA" "FORT ERIE" " " "L2A 5N1" "9058715400"
"9250-4190 QUEBEC INC" "4055 STE CATHERINE W - SUITE 99" "MONTREAL" " " "H3Z 3J8" "5145571828"
"GANPATI  MONEY EXCHANGE LTD" "3625 NANAIMO CRES." "ABBOTFORD" " " "V2T 4Z6" "6048251534"
" " "30 SLIPNEEDLE STREET" "BRAMPTON" " " "L6S6L5" "6476805586"
"TOTAL FOREX LTD" "9369 120TH STREET, SCOTT ROAD" "DELTA" " " "V4C6R9" "6044970909"
"HENG TONG TAI FOREIGN EXCHANGE CO. LTD" "UNIT 10 - 6099 ALDER STREET" "RICHMOND" " " "V6Y 0A8" "7788894666"
"TRAVEL MIX LTD." "2777 STEELES AVENUE W UNIT 11" "TORONTO" " " "M3J 3K5" "4168541259"
"PATELJI IMPEX LTD." "83 WAYFIELD DR" "WINNIPEG" " " "R3T6C9" "2042934950"
"COMMERÇANTS PARTIA INC." "1405 DE MAISONNEUVE O." "MONTREAL" " " "H3G 1M6" "5148444492"
"WIREPAY FINANCIAL INC." "225 FRANKLIN STREET, 26TH FLOOR" "BOSTON" " " "02110" "6172172007"
"2342070 ONTARIO LTD" "968 ST. CLAIR AVE WEST" "TORONTO" " " "M6E1A1" "4165878896"
"PERSICA CURRENCY EXCHANGE INC." "6087 YONGE STREET," "NORTH YORK, TORONTO" " " "M2M3W2" "6472250911"
"CANADIAN EXCHANGE INC." "APT 428 - 500 DORIS AVE" "NORTH YORK" " " "M2N 0C1" "6473442120"
"TURNPOINT INTERNATIONAL TRADING LTD" "1204 - 4390 GRANGE ST" "BURNABY" " " "V5H 1P6" "7789912699"
"PRO TRANSFER LIMITED" "#709-50 BRIAN HARRISON WAY" "SCARBOROUGH" " " "M1P5J4" "6476188798"
"MAPLE TRADING LTD." "17-2325 HURONTARIO STREET" "MISSISSAUGA" " " "L5A4C7" "4168309263"
"NORTHERN UNION LIMITED" "106, 3341 MARKHAM RD" "SCARBOROUGH" " " "M1X 0A5" "4162931700"
"SIGUE CORPORATION" "13291 RALSTON AVE" "SYLMAR" " " "91342" "8184935101"
